ticket_id,customer_id,tickets_last_year,complaint_category,avg_resolution_hours,satisfaction_score,escalated,issue_status
7074367,1424752,8,Technical Problem,55.5,4.1,No,Escalated
7074368,1105703,4,Refund Request,48.6,2.9,No,Escalated
7074369,1280615,8,Other,58.3,1.4,Yes,Open
7074370,1202204,1,Technical Problem,54.4,2.3,No,Closed
7074371,1410977,7,Account Issue,59.4,4.6,No,Closed
7074372,1029610,8,Delivery Delay,25.8,2.7,No,Closed
7074373,1046353,6,Refund Request,9.4,5.0,Yes,Resolved
7074374,1073740,5,Payment Issue,57.8,4.7,No,Open
7074375,1287496,4,Product Quality,9.9,1.8,No,Escalated
7074376,1324532,7,Technical Problem,53.3,4.8,Yes,Closed
7074377,1487735,6,Delivery Delay,30.0,1.3,Yes,Open
7074378,1483538,6,Account Issue,60.3,1.4,No,Closed
7074379,1237697,6,Other,11.6,4.6,Yes,Closed
7074380,1492942,7,Technical Problem,2.3,2.4,No,Open
7074381,1470812,1,Delivery Delay,10.2,4.8,Yes,Escalated
7074382,1126728,6,Product Quality,53.6,2.3,Yes,Closed
7074383,1161306,7,Refund Request,25.3,3.5,No,Resolved
7074384,1112543,5,Technical Problem,59.7,4.1,Yes,Open
7074385,1480046,8,Refund Request,45.4,2.8,Yes,Escalated
7074386,1077155,6,Delivery Delay,62.4,1.2,No,Resolved
7074387,1094009,7,Other,66.1,5.0,No,Resolved
7074388,1079269,8,Technical Problem,65.2,2.6,Yes,Open
7074389,1187007,6,Delivery Delay,68.0,3.5,No,Escalated
7074390,1025754,3,Delivery Delay,52.1,4.3,No,Closed
7074391,1484313,1,Technical Problem,25.9,3.6,Yes,Open
7074392,1336552,1,Technical Problem,29.9,4.0,Yes,Escalated
7074393,1134160,4,Wrong Item,58.9,4.3,No,Open
7074394,1385523,6,Account Issue,41.3,3.8,No,Resolved
7074395,1368318,1,Refund Request,12.2,1.6,No,Open
7074396,1484960,6,Wrong Item,7.6,3.1,Yes,Resolved
7074397,1384409,3,Account Issue,51.3,1.3,Yes,Closed
7074398,1334905,8,Delivery Delay,46.7,4.8,No,Open
7074399,1099397,5,Account Issue,19.5,1.1,Yes,Resolved
7074400,1312717,7,Product Quality,63.0,4.6,No,Escalated
7074401,1038833,1,Other,37.9,3.2,Yes,Resolved
7074402,1044063,6,Technical Problem,21.8,3.7,Yes,Closed
7074403,1054727,8,Other,47.6,3.3,Yes,Closed
7074404,1270038,4,Refund Request,22.8,3.6,Yes,Closed
7074405,1357054,4,Technical Problem,10.8,4.7,Yes,Escalated
7074406,1279680,5,Refund Request,51.1,4.7,No,Open
7074407,1029751,2,Account Issue,32.8,1.2,No,Closed
7074408,1151166,2,Payment Issue,47.2,4.9,Yes,Open
7074409,1366428,5,Payment Issue,15.0,2.5,No,Open
7074410,1083098,8,Wrong Item,28.7,3.6,No,Open
7074411,1493289,4,Technical Problem,71.9,3.3,No,Resolved
7074412,1414692,2,Delivery Delay,66.0,1.4,No,Open
7074413,1390439,7,Other,22.1,1.3,Yes,Escalated
7074414,1006688,1,Technical Problem,23.1,2.5,Yes,Resolved
7074415,1177661,1,Delivery Delay,2.7,4.8,Yes,Closed
7074416,1431791,3,Product Quality,65.0,1.5,No,Closed
7074417,1099575,6,Payment Issue,43.7,1.2,Yes,Escalated
7074418,1014841,5,Account Issue,60.3,2.9,No,Escalated
7074419,1384160,2,Payment Issue,53.0,4.5,No,Resolved
7074420,1336549,4,Product Quality,21.4,3.1,Yes,Open
7074421,1314259,6,Product Quality,5.2,4.9,No,Open
7074422,1380251,3,Technical Problem,23.3,1.3,Yes,Resolved
7074423,1273198,3,Delivery Delay,39.6,4.0,No,Resolved
7074424,1321261,2,Technical Problem,63.0,1.7,No,Open
7074425,1364214,6,Delivery Delay,36.4,1.1,No,Escalated
7074426,1291838,6,Other,70.2,3.9,Yes,Escalated
7074427,1107759,4,Delivery Delay,15.9,3.5,No,Escalated
7074428,1310124,5,Delivery Delay,6.3,4.8,No,Escalated
7074429,1373761,5,Delivery Delay,62.4,2.7,No,Escalated
7074430,1185341,5,Wrong Item,15.6,3.7,No,Escalated
7074431,1203960,8,Product Quality,44.8,2.8,No,Closed
7074432,1228479,5,Account Issue,16.4,2.9,No,Closed
7074433,1071013,6,Account Issue,66.1,1.3,Yes,Open
7074434,1320505,3,Account Issue,17.0,1.7,No,Escalated
7074435,1278908,7,Delivery Delay,60.8,2.0,Yes,Escalated
7074436,1197089,3,Product Quality,10.0,4.7,Yes,Open
7074437,1148362,2,Product Quality,20.5,4.6,No,Resolved
7074438,1226068,7,Other,41.0,4.5,No,Escalated
7074439,1206708,4,Other,59.0,3.8,Yes,Escalated
7074440,1314475,6,Product Quality,49.9,4.9,Yes,Closed
7074441,1159735,8,Account Issue,54.0,1.0,No,Closed
7074442,1186839,7,Account Issue,58.4,1.2,Yes,Resolved
7074443,1322932,5,Payment Issue,52.3,2.9,No,Open
7074444,1452684,8,Other,2.7,2.1,No,Resolved
7074445,1278810,5,Wrong Item,24.8,4.6,Yes,Escalated
7074446,1064889,8,Refund Request,70.1,4.7,Yes,Open
7074447,1301808,3,Refund Request,55.2,4.1,No,Closed
7074448,1497870,5,Technical Problem,52.2,3.4,Yes,Closed
7074449,1216011,1,Refund Request,11.3,4.2,Yes,Open
7074450,1176786,3,Account Issue,45.6,4.8,No,Escalated
7074451,1124449,2,Account Issue,2.9,3.4,No,Escalated
7074452,1261912,5,Product Quality,29.4,1.3,No,Escalated
7074453,1210567,4,Account Issue,52.8,3.5,No,Open
7074454,1455279,6,Wrong Item,20.4,2.5,No,Resolved
7074455,1134804,1,Product Quality,2.3,2.7,No,Open
7074456,1139383,8,Payment Issue,33.8,4.0,Yes,Escalated
7074457,1483380,6,Refund Request,70.3,3.7,No,Resolved
7074458,1230595,2,Account Issue,65.0,2.8,No,Resolved
7074459,1286465,2,Product Quality,45.7,3.0,Yes,Closed
7074460,1131659,6,Payment Issue,67.6,3.4,Yes,Escalated
7074461,1336849,6,Refund Request,68.1,4.1,Yes,Closed
7074462,1475053,5,Technical Problem,50.3,1.6,No,Open
7074463,1001361,7,Other,9.9,1.9,Yes,Resolved
7074464,1032769,4,Other,54.9,2.7,No,Open
7074465,1443626,6,Refund Request,11.1,3.1,Yes,Resolved
7074466,1375222,5,Wrong Item,68.0,1.5,Yes,Resolved
7074467,1433853,8,Account Issue,19.1,3.7,No,Resolved
7074468,1174013,5,Refund Request,67.7,1.6,No,Closed
7074469,1354389,8,Technical Problem,3.7,1.9,Yes,Resolved
7074470,1158208,4,Delivery Delay,8.3,4.9,Yes,Resolved
7074471,1334511,6,Refund Request,11.5,4.9,Yes,Escalated
7074472,1488080,4,Account Issue,2.9,4.1,Yes,Resolved
7074473,1039562,6,Delivery Delay,13.7,1.2,Yes,Resolved
7074474,1052305,1,Delivery Delay,30.2,2.8,Yes,Resolved
7074475,1286788,3,Refund Request,2.6,1.6,No,Resolved
7074476,1371951,8,Technical Problem,70.2,4.5,Yes,Closed
7074477,1013662,3,Account Issue,2.1,3.6,No,Open
7074478,1211322,6,Payment Issue,70.3,4.5,Yes,Open
7074479,1429165,4,Product Quality,30.1,2.0,No,Resolved
7074480,1431349,2,Technical Problem,50.8,1.3,No,Open
7074481,1171842,2,Product Quality,14.8,4.6,No,Escalated
7074482,1177407,8,Delivery Delay,55.9,2.5,No,Open
7074483,1357871,8,Account Issue,70.3,2.6,Yes,Escalated
7074484,1292947,1,Payment Issue,34.1,3.7,No,Escalated
7074485,1067328,6,Product Quality,54.0,4.7,Yes,Closed
7074486,1207600,5,Refund Request,9.0,3.6,No,Closed
7074487,1005970,7,Wrong Item,1.9,3.1,Yes,Resolved
7074488,1290509,6,Wrong Item,30.2,1.8,Yes,Closed
7074489,1106738,3,Other,24.5,2.4,Yes,Escalated
7074490,1292565,5,Refund Request,48.3,4.1,Yes,Closed
7074491,1405844,3,Refund Request,67.3,4.2,No,Closed
7074492,1105826,1,Payment Issue,71.7,3.7,No,Open
7074493,1206527,8,Payment Issue,23.2,4.6,Yes,Closed
7074494,1408901,4,Account Issue,12.4,2.9,No,Closed
7074495,1023059,7,Technical Problem,10.6,3.5,Yes,Resolved
7074496,1345161,4,Other,52.1,3.2,No,Open
7074497,1408687,2,Wrong Item,4.4,4.6,Yes,Open
7074498,1196707,5,Technical Problem,59.0,3.6,Yes,Closed
7074499,1011340,3,Delivery Delay,64.5,4.2,Yes,Resolved
7074500,1258979,6,Account Issue,7.1,3.5,No,Open
7074501,1346678,2,Product Quality,4.1,3.9,No,Resolved
7074502,1144837,1,Wrong Item,64.2,2.5,No,Resolved
7074503,1132920,7,Product Quality,5.2,2.4,Yes,Resolved
7074504,1009397,5,Payment Issue,17.8,3.9,No,Open
7074505,1387578,6,Other,27.9,4.1,Yes,Escalated
7074506,1240894,7,Account Issue,31.4,2.8,No,Escalated
7074507,1111261,1,Other,58.1,4.1,Yes,Open
7074508,1074292,2,Delivery Delay,32.2,4.1,No,Escalated
7074509,1355063,5,Other,55.6,1.8,Yes,Resolved
7074510,1431912,2,Product Quality,62.4,1.7,Yes,Open
7074511,1147345,7,Payment Issue,17.7,2.7,No,Open
7074512,1313651,4,Other,61.6,3.5,Yes,Closed
7074513,1279856,8,Payment Issue,67.3,4.4,Yes,Escalated
7074514,1133419,7,Refund Request,15.1,3.3,No,Resolved
7074515,1274754,5,Payment Issue,35.3,2.5,No,Escalated
7074516,1334506,1,Product Quality,57.9,4.2,Yes,Escalated
7074517,1307633,4,Account Issue,14.1,2.4,Yes,Escalated
7074518,1343155,6,Account Issue,21.8,3.3,No,Open
7074519,1370897,1,Refund Request,9.6,1.9,Yes,Closed
7074520,1121149,5,Other,63.4,1.2,Yes,Escalated
7074521,1347670,6,Payment Issue,16.1,3.0,No,Escalated
7074522,1331821,8,Delivery Delay,39.5,3.8,Yes,Closed
7074523,1062167,6,Other,67.3,1.1,No,Resolved
7074524,1402733,7,Product Quality,63.6,2.8,No,Escalated
7074525,1176898,1,Product Quality,20.6,1.7,Yes,Escalated
7074526,1293414,6,Product Quality,18.2,4.8,No,Resolved
7074527,1049823,4,Delivery Delay,5.4,3.0,Yes,Closed
7074528,1409272,2,Technical Problem,69.6,3.9,No,Resolved
7074529,1268631,6,Account Issue,48.8,2.3,No,Closed
7074530,1419863,8,Other,58.4,4.6,Yes,Escalated
7074531,1112477,5,Refund Request,12.1,1.3,Yes,Open
7074532,1277017,7,Technical Problem,21.0,1.5,No,Closed
7074533,1397998,6,Delivery Delay,62.9,3.1,No,Escalated
7074534,1002097,7,Delivery Delay,29.7,1.5,Yes,Resolved
7074535,1034328,7,Account Issue,20.1,1.2,No,Closed
7074536,1154509,8,Wrong Item,31.2,3.5,No,Resolved
7074537,1166056,4,Payment Issue,30.7,2.1,Yes,Open
7074538,1415389,3,Wrong Item,9.0,3.4,No,Open
7074539,1341675,7,Other,58.3,2.5,Yes,Resolved
7074540,1162873,4,Wrong Item,32.0,1.3,Yes,Resolved
7074541,1362238,8,Refund Request,11.2,4.9,No,Escalated
7074542,1133524,7,Product Quality,68.0,2.6,No,Resolved
7074543,1408308,5,Refund Request,49.5,4.0,Yes,Escalated
7074544,1206711,5,Refund Request,29.9,3.3,No,Open
7074545,1079415,1,Account Issue,41.8,2.6,No,Closed
7074546,1010499,6,Refund Request,8.3,1.2,No,Closed
7074547,1469077,3,Other,5.9,2.2,Yes,Escalated
7074548,1217356,3,Account Issue,30.4,3.0,Yes,Resolved
7074549,1292448,5,Payment Issue,56.9,1.5,No,Escalated
7074550,1376896,4,Delivery Delay,68.6,3.8,Yes,Resolved
7074551,1052810,3,Other,13.8,5.0,Yes,Open
7074552,1112143,2,Refund Request,54.5,2.1,Yes,Resolved
7074553,1088277,8,Account Issue,21.0,1.6,Yes,Closed
7074554,1492161,5,Product Quality,21.5,1.7,Yes,Resolved
7074555,1153796,3,Account Issue,52.0,4.7,No,Resolved
7074556,1045902,1,Account Issue,26.1,4.5,Yes,Escalated
7074557,1026354,6,Technical Problem,44.6,2.0,No,Resolved
7074558,1232082,4,Other,71.6,3.8,No,Escalated
7074559,1439615,1,Payment Issue,10.9,4.1,Yes,Escalated
7074560,1245593,4,Wrong Item,37.5,4.1,No,Closed
7074561,1405876,4,Payment Issue,6.4,4.9,Yes,Closed
7074562,1360876,7,Technical Problem,52.0,2.6,No,Closed
7074563,1461388,8,Other,27.9,4.6,No,Closed
7074564,1296665,1,Technical Problem,34.2,4.5,No,Escalated
7074565,1342425,5,Account Issue,23.4,3.8,No,Open
7074566,1140680,2,Payment Issue,26.4,1.4,Yes,Closed
7074567,1081436,5,Delivery Delay,30.8,3.8,No,Open
7074568,1376042,4,Account Issue,42.2,5.0,No,Closed
7074569,1490958,8,Refund Request,7.7,4.1,No,Open
7074570,1003759,3,Payment Issue,49.7,4.7,No,Closed
7074571,1270488,4,Technical Problem,43.6,3.6,Yes,Closed
7074572,1209803,6,Product Quality,11.6,2.7,No,Resolved
7074573,1323024,2,Payment Issue,57.3,2.4,No,Resolved
7074574,1477474,7,Delivery Delay,30.9,2.3,No,Open
7074575,1359596,2,Refund Request,70.9,4.8,No,Closed
7074576,1383203,6,Other,37.6,4.9,No,Escalated
7074577,1242095,5,Technical Problem,57.1,1.8,No,Resolved
7074578,1259809,4,Other,70.1,4.2,No,Escalated
7074579,1114890,7,Payment Issue,35.1,4.6,Yes,Resolved
7074580,1079411,3,Account Issue,48.0,2.5,Yes,Closed
7074581,1413819,5,Wrong Item,68.4,4.3,No,Escalated
7074582,1126365,3,Delivery Delay,17.8,1.5,No,Closed
7074583,1393343,5,Product Quality,13.8,4.0,Yes,Resolved
7074584,1304551,1,Other,3.0,4.6,No,Escalated
7074585,1002619,8,Delivery Delay,41.0,1.6,Yes,Closed
7074586,1050082,1,Payment Issue,5.9,2.4,Yes,Closed
7074587,1299542,1,Product Quality,57.1,2.9,Yes,Resolved
7074588,1356563,2,Technical Problem,25.1,4.2,No,Escalated
7074589,1495773,7,Delivery Delay,50.2,4.0,No,Escalated
7074590,1278045,4,Other,62.1,3.8,No,Escalated
7074591,1016718,6,Refund Request,28.2,4.7,No,Closed
7074592,1212692,3,Refund Request,16.4,3.9,No,Resolved
7074593,1436803,3,Account Issue,2.0,2.8,No,Closed
7074594,1431134,4,Wrong Item,48.9,3.5,Yes,Closed
7074595,1432786,6,Payment Issue,41.6,4.8,No,Closed
7074596,1085475,7,Refund Request,58.2,2.6,Yes,Closed
7074597,1466262,5,Wrong Item,47.8,1.5,Yes,Resolved
7074598,1447352,2,Refund Request,7.6,1.9,No,Escalated
7074599,1373637,6,Technical Problem,58.3,3.7,No,Resolved
7074600,1050164,2,Delivery Delay,31.3,4.9,No,Open
7074601,1248219,3,Wrong Item,66.4,2.7,No,Open
7074602,1482115,2,Account Issue,50.5,2.0,No,Open
7074603,1201866,3,Product Quality,32.1,3.4,Yes,Closed
7074604,1096420,8,Payment Issue,38.0,1.8,Yes,Resolved
7074605,1344125,1,Refund Request,61.3,3.0,Yes,Escalated
7074606,1360336,1,Wrong Item,14.4,3.5,No,Escalated
7074607,1256713,1,Wrong Item,11.8,2.2,No,Resolved
7074608,1374702,5,Product Quality,18.3,4.3,No,Open
7074609,1249482,2,Technical Problem,47.8,2.5,No,Closed
7074610,1013360,8,Other,31.9,1.2,No,Resolved
7074611,1318102,8,Delivery Delay,37.3,2.5,No,Open
7074612,1487375,8,Product Quality,29.3,2.2,No,Open
7074613,1482028,3,Product Quality,5.3,2.5,Yes,Resolved
7074614,1390687,8,Wrong Item,32.1,4.4,No,Resolved
7074615,1130679,3,Account Issue,23.1,4.5,No,Closed
7074616,1049196,8,Product Quality,50.5,2.4,No,Resolved
7074617,1310725,6,Product Quality,47.8,4.7,No,Resolved
7074618,1490615,8,Refund Request,27.5,1.3,No,Escalated
7074619,1003746,5,Product Quality,1.5,3.6,Yes,Open
7074620,1330626,8,Wrong Item,70.3,2.6,Yes,Closed
7074621,1201727,8,Product Quality,39.7,1.1,No,Open
7074622,1204549,6,Refund Request,26.9,3.3,Yes,Escalated
7074623,1299691,5,Delivery Delay,37.9,4.8,Yes,Closed
7074624,1126542,6,Technical Problem,15.9,4.6,Yes,Open
7074625,1249401,1,Refund Request,8.9,1.2,Yes,Open
7074626,1047079,3,Payment Issue,6.1,1.8,No,Open
7074627,1255722,1,Account Issue,56.5,2.4,No,Closed
7074628,1318294,5,Payment Issue,24.0,2.5,Yes,Open
7074629,1279267,7,Payment Issue,54.4,4.7,Yes,Resolved
7074630,1045510,3,Product Quality,44.3,2.6,Yes,Escalated
7074631,1153303,6,Wrong Item,44.2,3.3,No,Open
7074632,1071732,2,Product Quality,28.8,5.0,Yes,Resolved
7074633,1392923,2,Technical Problem,41.7,4.8,Yes,Escalated
7074634,1268767,1,Payment Issue,23.3,4.6,Yes,Escalated
7074635,1390409,8,Payment Issue,6.8,4.0,Yes,Escalated
7074636,1437166,5,Technical Problem,47.8,3.4,Yes,Open
7074637,1332836,2,Refund Request,71.9,3.2,Yes,Resolved
7074638,1050487,7,Technical Problem,10.6,2.9,Yes,Closed
7074639,1057408,2,Other,47.5,3.8,Yes,Closed
7074640,1414449,1,Refund Request,64.2,1.0,Yes,Escalated
7074641,1337071,6,Account Issue,20.5,3.9,Yes,Closed
7074642,1126333,8,Delivery Delay,59.0,3.4,Yes,Escalated
7074643,1285408,6,Delivery Delay,22.2,3.3,Yes,Resolved
7074644,1228047,4,Wrong Item,46.6,4.7,No,Closed
7074645,1075502,4,Wrong Item,26.2,4.0,No,Closed
7074646,1066192,5,Technical Problem,56.9,4.0,No,Resolved
7074647,1091749,2,Refund Request,6.3,4.8,Yes,Escalated
7074648,1166604,7,Account Issue,40.8,4.2,Yes,Escalated
7074649,1316821,7,Other,43.4,4.8,Yes,Closed
7074650,1406487,8,Product Quality,6.2,3.0,No,Closed
7074651,1234328,5,Account Issue,11.0,4.1,Yes,Escalated
7074652,1317744,6,Payment Issue,43.5,3.8,Yes,Resolved
7074653,1166677,2,Refund Request,4.4,2.0,Yes,Closed
7074654,1368023,5,Technical Problem,20.2,1.8,No,Escalated
7074655,1283133,4,Wrong Item,8.3,3.6,Yes,Closed
7074656,1301576,8,Wrong Item,56.3,2.5,No,Closed
7074657,1102199,5,Product Quality,60.9,3.5,Yes,Open
7074658,1267612,1,Delivery Delay,41.9,2.0,Yes,Escalated
7074659,1285459,5,Product Quality,49.7,1.0,Yes,Open
7074660,1232492,1,Wrong Item,46.2,1.9,No,Closed
7074661,1027578,7,Payment Issue,13.5,3.8,No,Resolved
7074662,1171142,8,Wrong Item,46.5,3.2,Yes,Closed
7074663,1022832,5,Payment Issue,56.3,3.4,Yes,Resolved
7074664,1219106,4,Refund Request,49.8,4.3,Yes,Escalated
7074665,1492898,7,Product Quality,5.8,4.2,No,Escalated
7074666,1304957,4,Wrong Item,8.6,3.1,Yes,Closed
7074667,1105499,1,Delivery Delay,10.9,2.9,Yes,Escalated
7074668,1485159,1,Product Quality,40.4,1.8,No,Closed
7074669,1452232,7,Product Quality,51.0,4.9,No,Resolved
7074670,1242986,8,Delivery Delay,44.1,1.2,No,Open
7074671,1062708,4,Technical Problem,67.4,4.4,No,Closed
7074672,1422521,1,Technical Problem,49.6,2.7,Yes,Escalated
7074673,1339009,6,Wrong Item,7.9,4.4,No,Closed
7074674,1459342,5,Refund Request,10.1,2.7,Yes,Resolved
7074675,1215762,2,Payment Issue,29.5,4.2,Yes,Escalated
7074676,1383632,5,Account Issue,3.0,2.2,Yes,Open
7074677,1249966,6,Refund Request,27.0,2.4,No,Escalated
7074678,1432967,1,Refund Request,12.5,1.4,Yes,Escalated
7074679,1014261,6,Other,55.9,3.3,Yes,Open
7074680,1370117,6,Refund Request,25.1,1.8,No,Closed
7074681,1227766,6,Product Quality,14.0,1.2,No,Escalated
7074682,1487930,5,Wrong Item,66.9,1.5,No,Resolved
7074683,1227833,2,Delivery Delay,2.7,2.9,Yes,Escalated
7074684,1407194,1,Refund Request,53.9,4.9,No,Resolved
7074685,1487265,3,Payment Issue,35.4,2.6,No,Open
7074686,1282862,7,Wrong Item,16.0,4.0,Yes,Escalated
7074687,1296370,1,Refund Request,30.0,3.9,Yes,Open
7074688,1358555,2,Wrong Item,17.2,2.9,Yes,Open
7074689,1374314,3,Product Quality,4.8,2.3,Yes,Open
7074690,1057653,4,Wrong Item,67.7,3.5,Yes,Escalated
7074691,1246097,3,Delivery Delay,39.4,2.4,No,Resolved
7074692,1281515,5,Wrong Item,71.9,3.5,No,Resolved
7074693,1240501,6,Technical Problem,50.7,3.6,No,Resolved
7074694,1352292,7,Refund Request,30.4,2.2,Yes,Open
7074695,1179758,6,Other,63.2,3.2,No,Open
7074696,1261229,2,Payment Issue,40.5,4.5,Yes,Escalated
7074697,1332916,2,Payment Issue,61.3,3.4,Yes,Escalated
7074698,1285259,7,Other,24.0,4.4,No,Open
7074699,1463258,7,Wrong Item,20.5,5.0,Yes,Closed
7074700,1068083,4,Wrong Item,36.4,3.1,Yes,Escalated
7074701,1169014,6,Payment Issue,7.6,1.2,No,Escalated
7074702,1286274,8,Refund Request,50.7,4.0,Yes,Closed
7074703,1355173,5,Account Issue,10.2,4.3,Yes,Escalated
7074704,1112543,8,Delivery Delay,2.3,1.8,No,Open
7074705,1366931,2,Other,12.3,1.3,No,Open
7074706,1493185,3,Other,70.4,3.4,Yes,Resolved
7074707,1073953,3,Payment Issue,55.4,3.4,No,Resolved
7074708,1313349,4,Technical Problem,25.8,1.6,No,Open
7074709,1451516,8,Technical Problem,23.4,4.8,No,Escalated
7074710,1060258,7,Account Issue,44.7,3.4,No,Open
7074711,1465663,1,Account Issue,54.0,1.1,No,Escalated
7074712,1100639,2,Account Issue,8.2,1.9,Yes,Closed
7074713,1214562,6,Refund Request,28.1,3.7,Yes,Closed
7074714,1369505,1,Delivery Delay,30.1,2.2,No,Closed
7074715,1258772,6,Delivery Delay,1.3,1.2,No,Open
7074716,1076750,5,Technical Problem,12.5,3.8,Yes,Closed
7074717,1174868,1,Product Quality,55.6,3.2,No,Closed
7074718,1359304,1,Other,18.1,3.3,No,Resolved
7074719,1128567,1,Wrong Item,69.0,2.2,Yes,Escalated
7074720,1481444,2,Product Quality,55.4,3.1,No,Resolved
7074721,1268837,3,Product Quality,47.4,5.0,Yes,Open
7074722,1210528,7,Payment Issue,57.2,4.5,No,Escalated
7074723,1356775,7,Refund Request,25.8,1.2,Yes,Closed
7074724,1082665,3,Other,68.4,2.6,Yes,Open
7074725,1322153,6,Wrong Item,41.0,1.4,No,Open
7074726,1357924,5,Product Quality,63.1,3.9,No,Open
7074727,1477615,5,Payment Issue,29.0,1.5,Yes,Resolved
7074728,1194938,2,Other,6.3,1.1,No,Open
7074729,1296593,8,Technical Problem,51.7,3.4,Yes,Resolved
7074730,1351588,1,Other,64.2,3.5,Yes,Resolved
7074731,1453210,6,Payment Issue,7.2,3.5,No,Open
7074732,1310576,7,Wrong Item,17.8,1.5,No,Resolved
7074733,1265865,3,Payment Issue,36.2,4.3,No,Resolved
7074734,1137564,7,Refund Request,40.6,3.0,Yes,Open
7074735,1052669,8,Delivery Delay,40.2,1.2,Yes,Escalated
7074736,1221060,7,Wrong Item,57.1,1.8,Yes,Open
7074737,1325805,2,Other,37.5,2.9,No,Resolved
7074738,1459601,2,Account Issue,45.1,1.0,No,Closed
7074739,1140366,2,Other,51.8,3.5,Yes,Closed
7074740,1025359,2,Other,15.9,4.4,Yes,Escalated
7074741,1083749,3,Delivery Delay,32.0,2.8,Yes,Escalated
7074742,1265142,4,Delivery Delay,70.2,2.7,No,Resolved
7074743,1478685,4,Technical Problem,67.1,3.3,No,Resolved
7074744,1395441,8,Account Issue,56.4,4.7,No,Open
7074745,1482839,5,Refund Request,45.8,3.2,Yes,Escalated
7074746,1075042,1,Product Quality,18.9,1.2,Yes,Closed
7074747,1439494,6,Technical Problem,53.4,1.3,Yes,Open
7074748,1393839,7,Wrong Item,23.3,2.4,Yes,Open
7074749,1470691,2,Technical Problem,64.4,3.6,No,Closed
7074750,1254263,2,Product Quality,33.9,1.2,No,Resolved
7074751,1441746,4,Refund Request,6.9,4.3,Yes,Escalated
7074752,1317689,3,Other,71.7,1.2,Yes,Closed
7074753,1242907,1,Other,55.4,3.0,No,Closed
7074754,1391641,7,Account Issue,38.4,2.9,No,Closed
7074755,1178886,2,Product Quality,57.7,4.5,No,Closed
7074756,1060467,3,Payment Issue,54.2,4.7,Yes,Resolved
7074757,1134042,6,Payment Issue,18.4,2.5,No,Open
7074758,1357089,1,Technical Problem,25.2,1.3,Yes,Open
7074759,1171943,4,Delivery Delay,71.6,1.4,No,Resolved
7074760,1318361,6,Account Issue,7.5,2.5,Yes,Resolved
7074761,1433069,1,Other,4.1,1.8,No,Open
7074762,1397522,2,Payment Issue,20.2,2.0,No,Escalated
7074763,1467481,2,Wrong Item,55.0,2.8,Yes,Escalated
7074764,1160524,2,Account Issue,7.6,1.5,Yes,Escalated
7074765,1204905,4,Product Quality,9.9,4.4,No,Open
7074766,1435573,7,Wrong Item,20.6,1.4,Yes,Escalated
7074767,1110530,7,Payment Issue,45.2,4.4,No,Open
7074768,1280700,7,Wrong Item,19.8,3.6,Yes,Escalated
7074769,1493325,5,Other,18.7,5.0,No,Resolved
7074770,1184339,1,Delivery Delay,30.8,4.8,No,Resolved
7074771,1260427,8,Delivery Delay,67.4,4.8,No,Escalated
7074772,1257288,4,Delivery Delay,17.7,2.7,No,Open
7074773,1173960,6,Wrong Item,67.9,3.9,No,Closed
7074774,1266689,6,Payment Issue,11.9,2.7,No,Closed
7074775,1376249,5,Wrong Item,31.2,1.7,Yes,Escalated
7074776,1303078,3,Delivery Delay,55.2,4.3,No,Closed
7074777,1173113,7,Refund Request,9.1,2.2,Yes,Closed
7074778,1373483,8,Refund Request,11.9,4.8,Yes,Resolved
7074779,1346578,5,Payment Issue,48.4,1.3,Yes,Escalated
7074780,1034139,5,Delivery Delay,48.1,2.6,Yes,Closed
7074781,1179695,5,Wrong Item,32.8,4.6,No,Escalated
7074782,1487560,2,Technical Problem,21.2,2.1,Yes,Resolved
7074783,1011452,6,Delivery Delay,17.2,2.1,Yes,Closed
7074784,1038625,2,Delivery Delay,15.2,1.4,No,Escalated
7074785,1021839,7,Wrong Item,8.5,2.2,Yes,Resolved
7074786,1485888,3,Payment Issue,7.0,3.2,Yes,Escalated
7074787,1185105,5,Product Quality,68.6,3.3,No,Open
7074788,1483866,7,Account Issue,71.0,1.2,Yes,Closed
7074789,1026620,3,Product Quality,52.8,2.8,No,Closed
7074790,1298875,8,Refund Request,62.0,3.8,No,Open
7074791,1172486,7,Product Quality,63.3,4.3,Yes,Closed
7074792,1390717,4,Refund Request,53.8,1.2,No,Open
7074793,1269629,7,Account Issue,64.5,1.3,Yes,Resolved
